weight_index,fold1,fold2,fold3,fold4,fold5
84,-0.002924191106879857,-0.1348285078558623,-0.030010972846774155,-0.015275894535080325,0.014087975666364388
85,-0.05774716534086005,-0.018997917749983124,-0.08941555598808429,-0.08076993230126989,0.013039503052435326
86,0.32037134368624665,0.418776386841316,0.3933174867587521,0.38299489816454063,0.24468254138233364
87,0.05932434601908573,0.03663697409303804,0.05094031500711375,0.021710355129998686,0.036091128438085686
88,-0.02048014411385105,-0.02710907514004966,-0.07414915671177529,-0.06966251497647986,-0.05376821317477254
89,-0.0823038004224666,-0.07381354813515514,-0.0857256920234779,-0.0830763814138178,-0.09085943792859803
90,0.06550832650609799,0.06483701356158898,0.09634254102801747,0.16151722230704918,0.11565076276991886
91,0.17142901212079492,0.1801760290770734,0.17341293233846236,0.14088580895024724,0.18610687740125625
92,0.135319936509963,0.20058986061073353,0.14425084382513495,0.1368481565427353,0.12774631497858213
93,-0.009397186639273044,0.027089942914248672,-0.010358972538940185,0.015024910416229276,0.012267647931518437
94,-0.022879867345166935,-0.050082540155602,-0.04377244676338606,0.04200714597666011,-0.03327614655115868
95,0.031212748132764416,0.047502322602472696,0.03280683551171318,0.0012669251502437468,0.002255934324516707
96,0.023528534850509514,-4.6788584102572164e-05,0.036474225143012275,-0.013277718114656901,0.037533590455727996
97,-0.49507683406767605,-1.185195096189549,0.28050937512687274,-1.6163319953885602,-0.5008464770804215
98,1351.1457470062664,-22.279808393473512,-26.60515902599364,-15.096663676710065,-20.813198235931097
99,-0.16329075979245403,-0.9566399938934703,0.5718781410445475,-1.2163506768679966,-0.7218589717716907
100,0.8363735479155766,0.4345219306615328,0.7785495959998988,-0.3980136798873283,0.6704236819448784
101,-0.25818093324625735,-0.29972321930057544,-0.37843615262371777,-0.330391301865069,-0.17494843790180292
102,-0.031070357398718034,-0.018381738480944553,-0.08108165841640884,0.12789986139704596,0.05392529273698575
103,0.18624689823967508,0.18058089144934708,0.2083987752792208,0.11744846130247984,0.11081029120298688
104,-1351.529852738363,22.12813524786917,26.268486015737395,15.925642251585975,20.25782726918662
105,-0.036157853517911315,-0.10697733627013166,-0.08456136766816158,-0.04399635019700827,-0.04565548592938248
106,-0.1635032711990667,-0.03175525782836458,-0.067959796763632,-0.08852016927239524,-0.09680586247576556
107,0.07340492813793835,-0.10437550106950452,0.0443877580596817,0.07177896851010603,0.08049681475929647
108,0.09315323648462365,-0.04244670949646371,0.059852421397961104,0.17392630711270765,0.06854292064858175
109,0.08979879486342926,0.015920155938593254,0.06990007040591337,0.12037372853321121,0.08162202091910553
110,-0.17119748452573413,0.0735297245943874,-0.08911681657035449,-0.19507389904535014,-0.18823483685003226
111,-0.45657830415864903,-0.17617062152070978,-0.30109769058268115,-0.23137427433219415,-0.4125218558491518
112,0.010159864547976637,-0.041415074577322415,-0.010660538619548791,-0.0587781973262357,0.0022218049881730646
113,-0.005978187808195282,-0.041889967316820785,-0.020533268915885035,-0.04120683916768071,-0.005681589379583301
114,-0.033845156878375714,0.002837386664019948,0.07674334802331685,0.02789930333260065,0.055769844169183964
115,-0.01663430382720305,-0.014748698360858523,-0.012508747808455593,-0.0004101444563973637,0.0072107802250888555
116,-0.05947924840630147,-0.03481088804353637,-0.0295625772692734,-0.05018855711515221,-0.03820038626325877
117,0.07667340752614264,0.10002634563920852,0.06746450028130142,0.10602895584123849,0.05430514467105561
118,0.8096866657154175,0.6737495610001031,0.8037680144359178,0.857978723968983,0.3003081994739646
119,-0.11746058195848512,-0.06553565298501127,-0.038912931862057014,-0.01977026917632803,-0.1326365494559189
120,0.04498503586386903,0.04053125863646041,0.04351223257759174,0.03950619410989694,0.01617814603518217
121,-0.01172604381605625,0.042601866116825114,0.034276315345155225,0.034061150361229586,0.04897511633001356
122,-0.32409663647360415,-0.2092086244589105,-0.3704524263618096,-0.4567719799021377,-0.1627946494337885
