weight_index,fold1,fold2,fold3,fold4,fold5
0,-6.365652710059859,-6.364388011040705,-6.441077317444701,-6.391407315893537,-6.400478264727088
1,-1.1083782446421724,-1.5397895602792815,-1.139701770222471,-1.290917739557911,-1.2545512132927434
2,-3.4519374148627695,-3.265091241033411,-3.3537842425010234,-3.199675739728642,-3.350287634929674
3,4.542404088676531,4.282311474323634,4.263059269982147,4.318978219731883,4.423435768944422
4,2.77882039809587,2.6626518317129624,2.469403878328511,2.586560154632233,2.7019812644945413
5,0.7551482996552145,0.6843700224905002,0.7269741377558102,0.817942524420376,0.6674657913173949
6,1.2330029298025935,1.2993918534906452,1.3173987999465322,1.418018136356029,1.4234244604016244
7,1.2576884133749089,1.2370881777531968,1.0894229198478598,1.2552788954550926,1.184328353147557
8,0.8143307245341989,0.6733584547165437,0.6734417450385329,0.8848654018888225,0.7913350513767147
9,2.548547476199579,2.5681129565224126,2.3658237972395066,2.535506777608758,2.4782483414525576
10,1.4791798513915946,1.51690228803728,1.3941661666496408,1.356152109355759,1.3708463123768124
11,1.0020976423731605,0.5588908212130272,0.9680887319870495,0.80687501866054,0.8564280825327408
12,0.15247450561080203,0.1432463854775447,0.10063935023477504,0.139147246011638,0.14962745804788963
13,-3.9282235318777614,-3.7830486622306063,-3.7711980286705344,-3.8214839297573153,-3.8616306872818935
14,1.1336250394921878,1.0535922150998902,0.9994085993463991,0.8386726085718416,1.1038506997312703
15,0.23410663712529425,0.18056042045665,0.20621430289412007,0.2932611499209637,0.22516867061887347
16,1.694629848235969,1.8773744865334667,1.8716125053224324,1.9826811121102135,1.9481284468715407
17,0.6463063606219853,0.3847743433934785,0.46243302930106833,0.46063454041122276,0.5307098166091808
18,1.4806597965124577,1.5089621914461797,1.308212338106702,1.6138342198376348,1.470442086914184
19,-0.936533440432002,-0.8508927929725429,-0.9553975039129681,-0.925494378925234,-0.9117986481421833
20,0.6969610455913063,0.7719957035217936,0.8846242921460505,0.7886098555166304,0.9125386982137482
21,3.3563304909112626,3.199903555424049,3.307246594391084,3.370274150523823,3.2979846187638726
22,-1.387085479413492,-1.3104126521716728,-1.5505986042581994,-1.4253254681660432,-1.3606689041312972
23,0.1540861000531497,0.07905788976563168,0.02104649161274239,-0.03642973379562194,-0.07443362953835976
24,0.06812462152188686,-0.03591567486075861,0.03297750974099989,0.05793130833511649,0.007424950297223304
25,0.06950419692330477,0.09206056385159755,0.14220177361509947,-0.002894042416376302,0.10619688914309276
26,0.01785871125140345,0.061218283511668796,-0.006415829090531215,0.07259334368058347,-0.08445443096667633
27,-0.18536989662841674,-0.2245135443685131,-0.19244103065393495,-0.14138382726583004,-0.08805086177451364
28,3.3899849250915763,3.303947929419506,3.4246595924307313,3.610833247279069,3.5123997225806063
29,-2.28475678438282,-1.9996093276941278,-1.9703813338910938,-2.068423026691265,-2.074359912992536
30,1.3802110633779565,1.5402774492344455,1.66309275256544,1.6407514083132648,1.5271977237383751
31,-1.269527764210824,-0.9815404154749316,-1.1169803853969498,-1.2118473575040343,-1.134178745023517
32,-2.1123248801574874,-1.933306777669838,-1.8492867212193302,-1.9489818796134937,-1.7184032057434313
33,0.22182093621477922,0.22124739123688375,0.31147362295034925,0.2511979919572722,0.26229684429082745
34,-0.5002535770863975,-0.6561643192474463,-0.5751182355349524,-0.57130855894634,-0.5118252651910918
35,0.20602626966387863,0.20750341370469128,0.24796265588739128,0.19619246467397955,0.18520386888710882
36,0.3971460451789185,0.19495231639589133,0.20943701703148246,0.10722669978178298,0.22980537996802852
37,-0.2201279370880695,-0.3758303221485881,-0.3339109694974236,-0.08023728637633387,-0.09112054483863234
38,0.17652185511934154,0.44623574034642494,0.29723452033846187,0.40721228550999605,0.24337608424837728
39,-0.2174329911248631,-0.11910049396290343,-0.294351481471074,-0.30430137804680235,-0.3788960475081186
40,-0.2973519699324675,-0.3430094870627172,-0.3022144004063955,-0.2946562050785948,-0.42410889944675234
41,3.259423255063987,3.0567979325315457,3.1528712887551764,3.2258512921378553,3.107186042228724
42,-0.016714857679780665,-0.08648394123588649,-0.16521435267377932,-0.08114421849663597,-0.17724731034383967
43,1.8064463394090635,1.6582700899074134,1.7385667183603528,1.7173991733621627,1.6511427890710244
44,2.074536356687283,2.0004800519931707,1.9823014162958912,2.013522457640627,1.9346980158872777
45,3.546009074867523,3.5555051085712264,3.3980214300067595,3.4179545236099163,3.3754505656953797
46,-0.9036250913919062,-1.042097669909556,-0.9968283852544856,-0.9059560621690407,-0.9673550672612307
47,-1.3619821017639118,-1.2746271764138748,-1.1377204816563882,-1.2277932950636197,-1.3384821810457346
48,0.038262004498041596,0.09983908498807259,0.12588704126355046,0.19546340397866685,0.1297571306927922
49,-0.1960684746020927,-0.1805254865426351,-0.2304471592415414,-0.42037375563032103,-0.3132499708669181
50,-2.341069543913615,-1.9513647712874405,-2.088644360506054,-1.896697785497102,-2.001246599240895
51,-0.02587587711372185,-0.012427103008357924,-0.097888590463818,0.04969948334977957,-0.11945123566594784
52,2.6927720431118165,2.674494600883884,2.5425529953062918,2.183365561950338,2.42961519560376
53,-0.4084614346229471,-0.7144154169057068,-0.6090464312082096,-0.7309449412265584,-0.6995574540269919
54,0.44855049691847293,0.6523979538958875,0.4354143238251599,0.5071798416615506,0.514447884038208
55,2.0743471074154187,2.1704167158523666,2.206238594408737,2.3544980734264853,2.1835892397018024
56,-2.810755263179291,-2.8455186758830866,-2.8490957762274887,-3.0118086234156136,-2.8220373794092657
57,0.002981810964508971,0.11318392904293915,0.07258792239493275,0.021930716579485227,-0.0486383864627211
58,1.8261725033977227,2.071576225542877,1.9233878005548244,1.9976908683862398,1.9475103148815784
59,-4.037911514147024,-3.9340307034303263,-3.937254246700999,-3.9016237259633555,-3.888791002733283
60,3.3897990787968735,3.324092836988558,3.3049256395671764,3.437049944900145,3.4332129607794974
61,1.3157825444416051,1.5816934246480778,1.6171063056983264,1.6373415769549107,1.672598115839637
62,1.7297013904674403,1.1967626414475478,1.229778414058982,1.4810399187404553,1.5219258654853007
63,-1.839123266461939,-2.216758267645838,-2.0099857174648417,-2.0538118003151644,-2.045143743357628
64,1.892335201869079,1.8636578093319904,2.0080083056599216,1.8856430543691443,1.8863387990912606
65,3.628052573252641,3.8551795423274764,3.819730786926993,3.7569491195664053,3.712700830110656
66,-2.472290610160621,-2.326321925249694,-2.2967575444478037,-2.5952141241745195,-2.3583425624382914
67,-1.1098953032566352,-0.9109760333167434,-0.9482556399940572,-0.9416013770632421,-0.8636241854864072
68,2.807124559448158,2.6490768354938736,2.5670541427675038,2.810494326071367,2.529422343207486
69,1.0434157934144508,1.0179150743745242,0.760186078368467,0.6190593423598626,0.7342932661170988
70,-1.8341483423473635,-1.6415583076234213,-1.739103084510229,-1.7723970336423254,-1.7637157640460057
71,-0.4237280568412441,-0.3664403004419433,-0.5474942713531723,-0.558599443468412,-0.4100761177776015
72,-3.2968839901181823,-2.8752510325303926,-2.8375231510729573,-2.7619079822476102,-2.9258609656827432
73,-1.3092676995323393,-1.291087682212721,-1.2697590656524687,-1.3438303976587254,-1.3433491935153987
74,-1.9127134599979618,-2.062623342298151,-2.095440566520867,-1.8985063333663115,-2.1591728963861
75,0.35863147811050805,0.4969008452986411,0.40504721490150564,0.25615613211639665,0.4167374310978816
76,0.08924375281393636,0.18301597329105182,0.11641906604024906,0.022903330982407495,0.005923800265014746
77,-0.09710362294533345,0.14572186118836994,-0.0010365659891416598,-0.17982472384819234,-0.03782988640649146
78,0.6102080608077715,0.3451475089940643,0.4545148486603438,0.3132580858762187,0.42976211232799016
79,-0.34891284664320676,-0.1397484429228793,-0.17478466177030622,-0.10475906549367216,-0.21421028544952914
80,1.228976558175936,1.3203618140710975,1.341972124087276,1.0776707906740894,1.263661615783325
81,1.607540136004637,1.423869164171809,1.554593926509867,1.3562388759788966,1.4070911388730627
82,-2.6074305904862367,-2.8824985394874383,-2.950926399200183,-2.9558507821066637,-2.956637885634969
83,-0.23624463474109833,-0.3792755999303504,-0.5200552543990843,-0.27702634609819354,-0.40094959104450306
84,-0.20682975959900932,-0.18703810518604913,-0.192298652311021,-0.17146650969988037,-0.1502453461625267
85,-0.16883296727970443,0.0370092080622305,0.09184452572090727,0.0763120344282737,0.019042214171294952
86,1.9853930280562642,1.999927953924823,2.065466402758392,2.126200228104506,2.0632106527986687
87,0.17606976606440583,0.15091295102099664,0.29020591465635065,0.1548899986905392,0.2396638131228227
88,-0.046716855319890976,0.30340656405867716,0.22646208579665292,0.3893323209604236,0.29270877471658985
89,-0.07042300073710799,-0.33485826767479904,-0.3846667991874012,-0.321331453076151,-0.1760984368152006
90,1.4339480493857213,1.748205036739287,1.4869845093318514,1.6557063517057102,1.8644584020174433
91,-2.5302712485701497,-2.2079959663714326,-2.2285557554945044,-2.566866547986147,-2.539151368085885
92,-1.183091208628224,-1.3975600587223376,-1.3988874648065501,-1.4530452527945523,-1.2740124623684363
93,0.02475086406295597,-0.16088584198846412,-0.09961292862972626,-0.14629839498224548,-0.1796379925247758
94,-1.0870315844323848,-0.8086913529582835,-1.0246304961793486,-0.9516327548059019,-1.0210828052975731
95,0.7036677706784312,0.64152551306772,0.5099892402319913,0.5342982160848312,0.7215495714769733
96,-0.48179530474716614,-0.2015920814324407,-0.17452622710341248,-0.21730081959958616,-0.17885197457518023
97,3.494379677896309,4.511739059087221,3.139906840149536,3.213788010235195,3.2232051724586483
98,3.473492026488639,3.453262957476637,3.381500135114821,3.3482840948922417,3.3048048679187443
99,-1.7995650297089536,-2.6740101913515564,-1.4520328360802255,-1.4550238058504643,-1.448599860620139
100,4.022398319898097,4.157160945692686,3.9860371589174903,3.8751417008515148,3.8688957788939065
101,2.808585290635678,3.390879878013534,2.5351045885586596,2.481828039456511,2.5332227561235836
102,-3.737086067088692,-3.371028072746236,-3.250934872012033,-3.4428723897758373,-3.3440607823148483
103,1.0179489877244363,0.6249614193452088,1.0392200853235796,0.9520517629382108,0.989754366787322
104,-0.845158801335623,-0.8654335415116269,-0.9375060433786828,-0.970290606939986,-1.013420848106643
105,0.7039993017954157,0.7849512788104642,0.6168001413100668,0.5710488984879885,0.7501661459178703
106,-0.04402324518556944,-0.08666500250566601,0.1219983636425808,-0.10128887877967795,-0.038878986435274834
107,3.301083618510604,3.5227762609116393,3.5474913198589872,3.634836531298302,3.3848033126257544
108,3.5778041691220603,2.829261061611701,3.2602584991427626,3.317715360612897,3.3442974644906167
109,2.7896010287378825,2.0072532848047904,2.0968979364989684,2.319911489899285,2.855392738072325
110,-5.256887800520757,-5.572088235908912,-5.492614497008981,-5.433318465565646,-5.581722091830205
111,2.5124688897201177,3.520288997933422,2.2305001885826004,2.203314670740395,2.147125063739975
112,-1.6050798119783878,-1.6492663915051797,-1.5166064775852925,-1.6431068274715053,-1.8789684235541055
113,-0.9193269578591569,-0.32587923656954093,-0.3446600389923131,-0.5756236654404984,-0.6670701125800116
114,0.5498633078520521,-0.3095388893173313,0.043023826032883176,0.07146335541752966,0.025254595504400696
115,-0.14397124839295014,0.26456066999794975,0.30626203275709446,0.06050541394378011,-0.07181587420554049
116,0.5552683975691488,0.43739934099582395,0.4251856492234019,0.5518759686708438,0.5839265954480282
117,-2.119567220918946,-2.347100082217665,-2.052899572423465,-2.060455213114139,-2.073429245417125
118,-2.581691664334876,-1.8102625869179074,-2.9701388979308927,-2.8828717284511574,-2.840800997274092
119,-0.5113793388760679,-0.04441583357812107,-0.3458922317712928,-0.4281783938985964,-0.36514919021275016
120,0.4856648638566348,0.31018355833145994,0.228082328004201,0.269169487765823,0.4176350622818982
121,0.31762906700984955,0.45975025276949943,0.1691773088019593,0.17872632022572688,0.049913655537830864
122,-3.0752860994465596,-3.463096386659671,-3.32368206533071,-3.2432019686671008,-3.18814695774472
